FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHSP
2010-06-11,2.1370,1.4310,0.52,场内买入,场内卖出,
2010-06-10,2.1260,1.4240,-0.93,场内买入,场内卖出,
2010-06-09,2.1460,1.4370,2.73,场内买入,场内卖出,
2010-06-08,2.0890,1.4000,-0.14,场内买入,场内卖出,
2010-06-07,2.0920,1.4020,-1.83,场内买入,场内卖出,
2010-06-04,2.1310,1.4270,-0.14,场内买入,场内卖出,
2010-06-03,2.1340,1.4290,-0.47,场内买入,场内卖出,
2010-06-02,2.1440,1.4360,0.28,场内买入,场内卖出,
2010-06-01,2.1380,1.4320,-1.16,场内买入,场内卖出,
2010-05-31,2.1630,1.4480,-2.57,场内买入,场内卖出,
2010-05-28,2.2200,1.4860,-0.27,场内买入,场内卖出,
2010-05-27,2.2260,1.4890,1.74,场内买入,场内卖出,
2010-05-26,2.1880,1.4650,-0.09,场内买入,场内卖出,
2010-05-25,2.1900,1.4660,-2.41,场内买入,场内卖出,
2010-05-24,2.2440,1.5010,3.36,场内买入,场内卖出,
2010-05-21,2.1710,1.4530,1.07,场内买入,场内卖出,
2010-05-20,2.1480,1.4380,-0.92,场内买入,场内卖出,
2010-05-19,2.1680,1.4510,-0.55,场内买入,场内卖出,
2010-05-18,2.1800,1.4590,1.68,场内买入,场内卖出,
2010-05-17,2.1440,1.4360,-4.46,场内买入,场内卖出,
2010-05-14,2.2440,1.5010,-0.58,场内买入,场内卖出,
2010-05-13,2.2570,1.5100,1.99,场内买入,场内卖出,
2010-05-12,2.2130,1.4810,1.33,场内买入,场内卖出,
2010-05-11,2.1840,1.4620,-1.44,场内买入,场内卖出,
2010-05-10,2.2160,1.4830,0.77,场内买入,场内卖出,
2010-05-07,2.1990,1.4720,-2.18,场内买入,场内卖出,
2010-05-06,2.2480,1.5040,-4.42,场内买入,场内卖出,
2010-05-05,2.3520,1.5720,0.64,场内买入,场内卖出,
2010-05-04,2.3370,1.5620,-1.18,场内买入,场内卖出,
2010-04-30,2.3650,1.5810,0.60,场内买入,场内卖出,
2010-04-29,2.3510,1.5710,-0.89,场内买入,场内卖出,
2010-04-28,2.3720,1.5850,-0.04,场内买入,场内卖出,
2010-04-27,2.3730,1.5860,-1.82,场内买入,场内卖出,
2010-04-26,2.4170,1.6150,-0.74,场内买入,场内卖出,
2010-04-23,2.4350,1.6260,-0.65,场内买入,场内卖出,
2010-04-22,2.4510,1.6370,-1.68,场内买入,场内卖出,
2010-04-21,2.4930,1.6640,1.67,场内买入,场内卖出,
2010-04-20,2.4520,1.6380,-0.16,场内买入,场内卖出,
2010-04-19,2.4560,1.6400,-5.03,场内买入,场内卖出,
2010-04-16,2.5860,1.7250,-1.15,场内买入,场内卖出,
2010-04-15,2.6160,1.7450,-0.04,场内买入,场内卖出,
2010-04-14,2.6170,1.7460,0.15,场内买入,场内卖出,
2010-04-13,2.6130,1.7430,1.44,场内买入,场内卖出,
2010-04-12,2.5760,1.7190,-1.00,场内买入,场内卖出,
2010-04-09,2.6020,1.7360,0.58,场内买入,场内卖出,
2010-04-08,2.5870,1.7260,-1.26,场内买入,场内卖出,
2010-04-07,2.6200,1.7480,-0.57,场内买入,场内卖出,
2010-04-06,2.6350,1.7570,0.34,场内买入,场内卖出,
2010-04-02,2.6260,1.7520,0.42,场内买入,场内卖出,
2010-04-01,2.6150,1.7440,1.20,场内买入,场内卖出,
2010-03-31,2.5840,1.7240,-0.73,场内买入,场内卖出,
2010-03-30,2.6030,1.7360,0.04,场内买入,场内卖出,
2010-03-29,2.6020,1.7360,2.40,场内买入,场内卖出,
2010-03-26,2.5410,1.6960,1.40,场内买入,场内卖出,
2010-03-25,2.5060,1.6730,-0.95,场内买入,场内卖出,
2010-03-24,2.5300,1.6890,-0.04,场内买入,场内卖出,
2010-03-23,2.5310,1.6890,-0.59,场内买入,场内卖出,
2010-03-22,2.5460,1.6990,0.28,场内买入,场内卖出,
2010-03-19,2.5390,1.6950,0.59,场内买入,场内卖出,
2010-03-18,2.5240,1.6850,-0.28,场内买入,场内卖出,
2010-03-17,2.5310,1.6890,1.69,场内买入,场内卖出,
2010-03-16,2.4890,1.6620,0.24,场内买入,场内卖出,
2010-03-15,2.4830,1.6580,-1.31,场内买入,场内卖出,
2010-03-12,2.5160,1.6790,-1.37,场内买入,场内卖出,
2010-03-11,2.5510,1.7020,0.20,场内买入,场内卖出,
2010-03-10,2.5460,1.6990,-0.59,场内买入,场内卖出,
2010-03-09,2.5610,1.7090,0.55,场内买入,场内卖出,
2010-03-08,2.5470,1.7000,0.95,场内买入,场内卖出,
2010-03-05,2.5230,1.6840,0.20,场内买入,场内卖出,
2010-03-04,2.5180,1.6810,-2.21,场内买入,场内卖出,
2010-03-03,2.5750,1.7180,0.63,场内买入,场内卖出,
2010-03-02,2.5590,1.7080,-0.54,场内买入,场内卖出,
2010-03-01,2.5730,1.7170,1.26,场内买入,场内卖出,
2010-02-26,2.5410,1.6960,-0.59,场内买入,场内卖出,
2010-02-25,2.5560,1.7060,1.11,场内买入,场内卖出,
2010-02-24,2.5280,1.6870,1.32,场内买入,场内卖出,
2010-02-23,2.4950,1.6660,-0.60,场内买入,场内卖出,
2010-02-22,2.5100,1.6760,-0.63,场内买入,场内卖出,
2010-02-12,2.5260,1.6860,1.20,场内买入,场内卖出,
2010-02-11,2.4960,1.6660,0.20,场内买入,场内卖出,
2010-02-10,2.4910,1.6630,0.97,场内买入,场内卖出,
2010-02-09,2.4670,1.6470,0.69,场内买入,场内卖出,
2010-02-08,2.4500,1.6360,-0.16,场内买入,场内卖出,
2010-02-05,2.4540,1.6390,-1.96,场内买入,场内卖出,
2010-02-04,2.5030,1.6710,-0.60,场内买入,场内卖出,
2010-02-03,2.5180,1.6810,2.73,场内买入,场内卖出,
2010-02-02,2.4510,1.6370,-0.12,场内买入,场内卖出,
2010-02-01,2.4540,1.6390,-1.68,场内买入,场内卖出,
2010-01-29,2.4960,1.6660,-0.28,场内买入,场内卖出,
2010-01-28,2.5030,1.6710,-0.36,场内买入,场内卖出,
2010-01-27,2.5120,1.6770,-1.57,场内买入,场内卖出,
2010-01-26,2.5520,1.7030,-2.00,场内买入,场内卖出,
2010-01-25,2.6040,1.7370,-1.81,场内买入,场内卖出,
2010-01-22,2.6520,1.7690,-0.30,场内买入,场内卖出,
2010-01-21,2.6600,1.7740,0.45,场内买入,场内卖出,
2010-01-20,2.6480,1.7660,-3.29,场内买入,场内卖出,
2010-01-19,2.7380,1.8250,0.22,场内买入,场内卖出,
2010-01-18,2.7320,1.8210,0.52,场内买入,场内卖出,
2010-01-15,2.7180,1.8120,0.18,场内买入,场内卖出,
2010-01-14,2.7130,1.8090,1.27,场内买入,场内卖出,
2010-01-13,2.6790,1.7860,-3.74,场内买入,场内卖出,
2010-01-12,2.7830,1.8540,1.57,场内买入,场内卖出,
2010-01-11,2.7400,1.8260,0.26,场内买入,场内卖出,
2010-01-08,2.7330,1.8220,0.11,场内买入,场内卖出,
2010-01-07,2.7300,1.8200,-2.50,场内买入,场内卖出,
2010-01-06,2.8000,1.8660,-0.60,场内买入,场内卖出,
2010-01-05,2.8170,1.8770,1.29,场内买入,场内卖出,
2010-01-04,2.7810,1.8530,-1.28,场内买入,场内卖出,
2009-12-31,2.8170,1.8770,0.25,场内买入,场内卖出,
2009-12-30,2.8100,1.8720,1.52,场内买入,场内卖出,
2009-12-29,2.7680,1.8450,0.14,场内买入,场内卖出,
2009-12-28,2.7640,1.8420,1.77,场内买入,场内卖出,
2009-12-25,2.7160,1.8110,-0.40,场内买入,场内卖出,
2009-12-24,2.7270,1.8180,3.14,场内买入,场内卖出,
2009-12-23,2.6440,1.7630,0.84,场内买入,场内卖出,
2009-12-22,2.6220,1.7490,-2.46,场内买入,场内卖出,
2009-12-21,2.6880,1.7920,0.04,场内买入,场内卖出,
2009-12-18,2.6870,1.7920,-1.68,场内买入,场内卖出,
2009-12-17,2.7330,1.8220,-2.67,场内买入,场内卖出,
2009-12-16,2.8080,1.8710,-0.88,场内买入,场内卖出,
2009-12-15,2.8330,1.8870,-0.18,场内买入,场内卖出,
2009-12-14,2.8380,1.8900,1.10,场内买入,场内卖出,
2009-12-11,2.8070,1.8700,-0.25,场内买入,场内卖出,
2009-12-10,2.8140,1.8750,0.18,场内买入,场内卖出,
2009-12-09,2.8090,1.8710,-1.37,场内买入,场内卖出,
2009-12-08,2.8480,1.8970,-1.01,场内买入,场内卖出,
2009-12-07,2.8770,1.9160,0.77,场内买入,场内卖出,
2009-12-04,2.8550,1.9020,0.67,场内买入,场内卖出,
2009-12-03,2.8360,1.8890,0.67,场内买入,场内卖出,
2009-12-02,2.8170,1.8770,0.72,场内买入,场内卖出,
2009-12-01,2.7970,1.8640,1.97,场内买入,场内卖出,
2009-11-30,2.7430,1.8280,3.63,场内买入,场内卖出,
2009-11-27,2.6470,1.7650,-2.86,场内买入,场内卖出,
2009-11-26,2.7250,1.8160,-4.25,场内买入,场内卖出,
2009-11-25,2.8460,1.8960,3.12,场内买入,场内卖出,
2009-11-24,2.7600,1.8390,-2.75,场内买入,场内卖出,
2009-11-23,2.8380,1.8900,1.25,场内买入,场内卖出,
2009-11-20,2.8030,1.8680,-0.46,场内买入,场内卖出,
2009-11-19,2.8160,1.8760,0.79,场内买入,场内卖出,
2009-11-18,2.7940,1.8620,0.47,场内买入,场内卖出,
2009-11-17,2.7810,1.8530,-0.04,场内买入,场内卖出,
2009-11-16,2.7820,1.8540,2.96,场内买入,场内卖出,
2009-11-13,2.7020,1.8010,0.00,场内买入,场内卖出,
2009-11-12,2.7020,1.8010,0.48,场内买入,场内卖出,
2009-11-11,2.6890,1.7930,-0.44,场内买入,场内卖出,
2009-11-10,2.7010,1.8010,-0.15,场内买入,场内卖出,
2009-11-09,2.7050,1.8030,0.74,场内买入,场内卖出,
2009-11-06,2.6850,1.7900,0.79,场内买入,场内卖出,
2009-11-05,2.6640,1.7760,1.14,场内买入,场内卖出,
2009-11-04,2.6340,1.7570,0.69,场内买入,场内卖出,
2009-11-03,2.6160,1.7450,1.51,场内买入,场内卖出,
2009-11-02,2.5770,1.7190,2.71,场内买入,场内卖出,
2009-10-30,2.5090,1.6750,0.84,场内买入,场内卖出,
2009-10-29,2.4880,1.6610,-2.09,场内买入,场内卖出,
2009-10-28,2.5410,1.6960,0.71,场内买入,场内卖出,
2009-10-27,2.5230,1.6840,-3.04,场内买入,场内卖出,
2009-10-26,2.6020,1.7360,0.46,场内买入,场内卖出,
2009-10-23,2.5900,1.7280,1.81,场内买入,场内卖出,
2009-10-22,2.5440,1.6980,-0.93,场内买入,场内卖出,每份派现金0.0230元
2009-10-21,2.5910,1.7140,-0.46,场内买入,场内卖出,
2009-10-20,2.6030,1.7210,0.85,场内买入,场内卖出,
2009-10-19,2.5810,1.7070,2.58,场内买入,场内卖出,
2009-10-16,2.5160,1.6640,0.16,场内买入,场内卖出,
2009-10-15,2.5120,1.6620,0.56,场内买入,场内卖出,
2009-10-14,2.4980,1.6530,1.05,场内买入,场内卖出,
2009-10-13,2.4720,1.6360,1.98,场内买入,场内卖出,
2009-10-12,2.4240,1.6040,-0.25,场内买入,场内卖出,
2009-10-09,2.4300,1.6080,5.01,场内买入,场内卖出,
2009-09-30,2.3140,1.5320,0.83,场内买入,场内卖出,
2009-09-29,2.2950,1.5200,-0.26,场内买入,场内卖出,
2009-09-28,2.3010,1.5240,-2.95,场内买入,场内卖出,
2009-09-25,2.3710,1.5690,-1.04,场内买入,场内卖出,
2009-09-24,2.3960,1.5860,-0.04,场内买入,场内卖出,
2009-09-23,2.3970,1.5860,-2.28,场内买入,场内卖出,
2009-09-22,2.4530,1.6230,-2.77,场内买入,场内卖出,
2009-09-21,2.5230,1.6690,0.12,场内买入,场内卖出,
2009-09-18,2.5200,1.6670,-3.30,场内买入,场内卖出,
2009-09-17,2.6060,1.7230,1.88,场内买入,场内卖出,
2009-09-16,2.5580,1.6920,-1.62,场内买入,场内卖出,
2009-09-15,2.6000,1.7190,0.39,场内买入,场内卖出,
2009-09-14,2.5900,1.7130,1.77,场内买入,场内卖出,
2009-09-11,2.5450,1.6830,1.64,场内买入,场内卖出,
2009-09-10,2.5040,1.6570,-1.42,场内买入,场内卖出,
2009-09-09,2.5400,1.6800,1.52,场内买入,场内卖出,
2009-09-08,2.5020,1.6550,2.08,场内买入,场内卖出,
2009-09-07,2.4510,1.6220,0.12,场内买入,场内卖出,
2009-09-04,2.4480,1.6200,0.82,场内买入,场内卖出,
2009-09-03,2.4280,1.6070,5.80,场内买入,场内卖出,
2009-09-02,2.2950,1.5200,1.24,场内买入,场内卖出,
2009-09-01,2.2670,1.5010,0.00,场内买入,场内卖出,
2009-08-31,2.2670,1.5010,-8.07,场内买入,场内卖出,
2009-08-28,2.4660,1.6320,-3.67,场内买入,场内卖出,
2009-08-27,2.5600,1.6930,-0.35,场内买入,场内卖出,
2009-08-26,2.5690,1.6990,1.98,场内买入,场内卖出,
2009-08-25,2.5190,1.6660,-2.82,场内买入,场内卖出,
2009-08-24,2.5920,1.7140,1.05,场内买入,场内卖出,
2009-08-21,2.5650,1.6970,2.68,场内买入,场内卖出,
2009-08-20,2.4980,1.6530,3.78,场内买入,场内卖出,
2009-08-19,2.4070,1.5930,-5.76,场内买入,场内卖出,
2009-08-18,2.5540,1.6890,2.57,场内买入,场内卖出,
2009-08-17,2.4900,1.6470,-6.88,场内买入,场内卖出,
2009-08-14,2.6740,1.7680,-3.08,场内买入,场内卖出,
2009-08-13,2.7590,1.8240,0.69,场内买入,场内卖出,
2009-08-12,2.7400,1.8110,-5.26,场内买入,场内卖出,
2009-08-11,2.8920,1.9110,0.45,场内买入,场内卖出,
2009-08-10,2.8790,1.9020,0.73,场内买入,场内卖出,
2009-08-07,2.8580,1.8890,-3.97,场内买入,场内卖出,
2009-08-06,2.9760,1.9660,-3.25,场内买入,场内卖出,
2009-08-05,3.0760,2.0310,-1.38,场内买入,场内卖出,
2009-08-04,3.1190,2.0600,1.33,场内买入,场内卖出,
2009-08-03,3.0780,2.0330,3.60,场内买入,场内卖出,
2009-07-31,2.9710,1.9630,3.34,场内买入,场内卖出,
2009-07-30,2.8750,1.9000,1.73,场内买入,场内卖出,
2009-07-29,2.8260,1.8680,-4.53,场内买入,场内卖出,
2009-07-28,2.9600,1.9550,1.72,场内买入,场内卖出,
2009-07-27,2.9100,1.9230,2.43,场内买入,场内卖出,
2009-07-24,2.8410,1.8770,0.46,场内买入,场内卖出,
2009-07-23,2.8280,1.8690,0.82,场内买入,场内卖出,
2009-07-22,2.8050,1.8540,2.67,场内买入,场内卖出,
2009-07-21,2.7320,1.8060,-1.73,场内买入,场内卖出,
2009-07-20,2.7800,1.8370,2.36,场内买入,场内卖出,
2009-07-17,2.7160,1.7950,0.63,场内买入,场内卖出,
2009-07-16,2.6990,1.7840,-0.63,场内买入,场内卖出,
2009-07-15,2.7160,1.7950,2.57,场内买入,场内卖出,
2009-07-14,2.6480,1.7510,3.24,场内买入,场内卖出,
2009-07-13,2.5650,1.6970,-1.04,场内买入,场内卖出,
2009-07-10,2.5920,1.7140,-0.46,场内买入,场内卖出,
2009-07-09,2.6040,1.7220,2.16,场内买入,场内卖出,
2009-07-08,2.5490,1.6860,0.59,场内买入,场内卖出,
2009-07-07,2.5340,1.6760,-0.16,场内买入,场内卖出,
2009-07-06,2.5380,1.6790,3.09,场内买入,场内卖出,
2009-07-03,2.4620,1.6290,1.28,场内买入,场内卖出,
2009-07-02,2.4310,1.6090,0.96,场内买入,场内卖出,
2009-07-01,2.4080,1.5940,1.82,场内买入,场内卖出,
2009-06-30,2.3650,1.5650,-1.21,场内买入,场内卖出,
2009-06-29,2.3940,1.5840,1.23,场内买入,场内卖出,
2009-06-26,2.3650,1.5650,-0.30,场内买入,场内卖出,
2009-06-25,2.3720,1.5700,-0.17,场内买入,场内卖出,
2009-06-24,2.3760,1.5730,2.11,场内买入,场内卖出,
2009-06-23,2.3270,1.5410,0.74,场内买入,场内卖出,
2009-06-22,2.3100,1.5290,0.30,场内买入,场内卖出,
2009-06-19,2.3030,1.5250,0.61,场内买入,场内卖出,
2009-06-18,2.2890,1.5160,0.88,场内买入,场内卖出,
2009-06-17,2.2690,1.5030,1.43,场内买入,场内卖出,
2009-06-16,2.2370,1.4820,0.04,场内买入,场内卖出,
2009-06-15,2.2360,1.4810,1.13,场内买入,场内卖出,
2009-06-12,2.2110,1.4650,-2.30,场内买入,场内卖出,
2009-06-11,2.2630,1.4990,-1.14,场内买入,场内卖出,
2009-06-10,2.2890,1.5160,1.60,场内买入,场内卖出,
2009-06-09,2.2530,1.4920,0.00,场内买入,场内卖出,
2009-06-08,2.2530,1.4920,-0.35,场内买入,场内卖出,
2009-06-05,2.2610,1.4970,-1.14,场内买入,场内卖出,
2009-06-04,2.2870,1.5140,0.97,场内买入,场内卖出,
2009-06-03,2.2650,1.5000,1.66,场内买入,场内卖出,
2009-06-02,2.2280,1.4760,0.45,场内买入,场内卖出,
2009-06-01,2.2180,1.4690,2.59,场内买入,场内卖出,
2009-05-27,2.1620,1.4320,0.75,场内买入,场内卖出,
2009-05-26,2.1460,1.4220,-0.92,场内买入,场内卖出,
2009-05-25,2.1660,1.4350,-0.14,场内买入,场内卖出,
2009-05-22,2.1690,1.4370,-0.28,场内买入,场内卖出,
2009-05-21,2.1750,1.4410,-1.89,场内买入,场内卖出,
2009-05-20,2.2170,1.4680,-0.94,场内买入,场内卖出,
2009-05-19,2.2380,1.4820,0.81,场内买入,场内卖出,
2009-05-18,2.2200,1.4700,0.68,场内买入,场内卖出,
2009-05-15,2.2050,1.4610,-0.18,场内买入,场内卖出,
2009-05-14,2.2090,1.4630,-0.45,场内买入,场内卖出,
2009-05-13,2.2190,1.4700,0.54,场内买入,场内卖出,
2009-05-12,2.2070,1.4620,2.75,场内买入,场内卖出,
2009-05-11,2.1480,1.4230,-2.23,场内买入,场内卖出,
2009-05-08,2.1970,1.4550,0.41,场内买入,场内卖出,
2009-05-07,2.1880,1.4490,-0.32,场内买入,场内卖出,
2009-05-06,2.1950,1.4540,1.53,场内买入,场内卖出,
2009-05-05,2.1620,1.4320,0.79,场内买入,场内卖出,
2009-05-04,2.1450,1.4210,4.03,场内买入,场内卖出,
2009-04-30,2.0620,1.3670,0.39,场内买入,场内卖出,
2009-04-29,2.0540,1.3620,2.75,场内买入,场内卖出,
2009-04-28,1.9990,1.3260,0.60,场内买入,场内卖出,
2009-04-27,1.9870,1.3180,-3.31,场内买入,场内卖出,
2009-04-24,2.0550,1.3620,-1.25,场内买入,场内卖出,
2009-04-23,2.0810,1.3790,0.82,场内买入,场内卖出,
2009-04-22,2.0640,1.3680,-3.87,场内买入,场内卖出,
2009-04-21,2.1470,1.4230,-0.69,场内买入,场内卖出,
2009-04-20,2.1620,1.4320,1.98,场内买入,场内卖出,
2009-04-17,2.1200,1.4050,-1.40,场内买入,场内卖出,
2009-04-16,2.1500,1.4250,0.42,场内买入,场内卖出,
2009-04-15,2.1410,1.4190,0.80,场内买入,场内卖出,
2009-04-14,2.1240,1.4080,0.95,场内买入,场内卖出,
2009-04-13,2.1040,1.3940,3.44,场内买入,场内卖出,
2009-04-10,2.0340,1.3490,2.21,场内买入,场内卖出,
2009-04-09,1.9900,1.3200,1.32,场内买入,场内卖出,
2009-04-08,1.9640,1.3030,-3.82,场内买入,场内卖出,
2009-04-07,2.0420,1.3540,0.20,场内买入,场内卖出,
2009-04-03,2.0380,1.3510,-0.54,场内买入,场内卖出,
2009-04-02,2.0490,1.3580,0.99,场内买入,场内卖出,
2009-04-01,2.0290,1.3450,2.17,场内买入,场内卖出,
2009-03-31,1.9860,1.3170,-0.20,场内买入,场内卖出,
2009-03-30,1.9900,1.3200,-0.95,场内买入,场内卖出,
2009-03-27,2.0090,1.3320,1.52,场内买入,场内卖出,
2009-03-26,1.9790,1.3130,3.07,场内买入,场内卖出,
2009-03-25,1.9200,1.2740,-3.03,场内买入,场内卖出,
2009-03-24,1.9800,1.3210,0.96,场内买入,场内卖出,每份派现金0.0240元
2009-03-23,1.9850,1.3010,2.21,场内买入,场内卖出,
2009-03-20,1.9420,1.2730,0.31,场内买入,场内卖出,
2009-03-19,1.9360,1.2690,2.11,场内买入,场内卖出,
2009-03-18,1.8960,1.2420,1.01,场内买入,场内卖出,
2009-03-17,1.8770,1.2300,3.53,场内买入,场内卖出,
2009-03-16,1.8130,1.1880,1.17,场内买入,场内卖出,
2009-03-13,1.7920,1.1740,-0.99,场内买入,场内卖出,
2009-03-12,1.8100,1.1860,-0.49,场内买入,场内卖出,
2009-03-11,1.8190,1.1920,-0.82,场内买入,场内卖出,
2009-03-10,1.8340,1.2020,1.66,场内买入,场内卖出,
2009-03-09,1.8040,1.1820,-3.74,场内买入,场内卖出,
2009-03-06,1.8740,1.2280,-1.16,场内买入,场内卖出,
2009-03-05,1.8960,1.2420,1.07,场内买入,场内卖出,
2009-03-04,1.8760,1.2290,6.05,场内买入,场内卖出,
2009-03-03,1.7690,1.1590,0.23,场内买入,场内卖出,
2009-03-02,1.7650,1.1570,1.09,场内买入,场内卖出,
2009-02-27,1.7460,1.1440,-3.38,场内买入,场内卖出,
2009-02-26,1.8070,1.1840,-5.14,场内买入,场内卖出,
2009-02-25,1.9050,1.2480,-0.05,场内买入,场内卖出,
2009-02-24,1.9060,1.2490,-4.65,场内买入,场内卖出,
2009-02-23,1.9990,1.3100,2.25,场内买入,场内卖出,
2009-02-20,1.9550,1.2810,2.52,场内买入,场内卖出,
2009-02-19,1.9070,1.2500,1.98,场内买入,场内卖出,
2009-02-18,1.8700,1.2250,-5.22,场内买入,场内卖出,
2009-02-17,1.9730,1.2930,-3.38,场内买入,场内卖出,
2009-02-16,2.0420,1.3380,3.76,场内买入,场内卖出,
2009-02-13,1.9680,1.2900,3.25,场内买入,场内卖出,
2009-02-12,1.9060,1.2490,-0.57,场内买入,场内卖出,
2009-02-11,1.9170,1.2560,0.21,场内买入,场内卖出,
2009-02-10,1.9130,1.2540,1.32,场内买入,场内卖出,
2009-02-09,1.8880,1.2370,2.72,场内买入,场内卖出,
2009-02-06,1.8380,1.2040,4.08,场内买入,场内卖出,
2009-02-05,1.7660,1.1570,-0.34,场内买入,场内卖出,
2009-02-04,1.7720,1.1610,2.67,场内买入,场内卖出,
2009-02-03,1.7260,1.1310,2.56,场内买入,场内卖出,
2009-02-02,1.6830,1.1030,1.39,场内买入,场内卖出,
2009-01-23,1.6600,1.0880,0.00,场内买入,场内卖出,
2009-01-22,1.6600,1.0880,1.10,场内买入,场内卖出,
2009-01-21,1.6420,1.0760,-0.91,场内买入,场内卖出,
2009-01-20,1.6570,1.0860,0.67,场内买入,场内卖出,
2009-01-19,1.6460,1.0790,0.86,场内买入,场内卖出,
2009-01-16,1.6320,1.0690,2.00,场内买入,场内卖出,
2009-01-15,1.6000,1.0480,-0.50,场内买入,场内卖出,
2009-01-14,1.6080,1.0540,3.41,场内买入,场内卖出,
2009-01-13,1.5550,1.0190,-1.64,场内买入,场内卖出,
2009-01-12,1.5810,1.0360,0.44,场内买入,场内卖出,
2009-01-09,1.5740,1.0310,1.75,场内买入,场内卖出,
2009-01-08,1.5470,1.0140,-1.90,场内买入,场内卖出,
2009-01-07,1.5770,1.0330,-0.38,场内买入,场内卖出,
2009-01-06,1.5830,1.0370,3.40,场内买入,场内卖出,
2009-01-05,1.5310,1.0030,4.08,场内买入,场内卖出,
2008-12-31,1.4710,0.9640,-1.47,场内买入,场内卖出,
2008-12-30,1.4930,0.9780,-1.71,场内买入,场内卖出,
2008-12-29,1.5190,0.9950,-0.20,场内买入,场内卖出,
2008-12-26,1.5220,0.9970,-0.26,场内买入,场内卖出,
2008-12-25,1.5260,1.0000,-0.78,场内买入,场内卖出,
2008-12-24,1.5380,1.0080,-2.41,场内买入,场内卖出,
2008-12-23,1.5760,1.0330,-4.60,场内买入,场内卖出,
2008-12-22,1.6520,1.0830,-1.84,场内买入,场内卖出,
2008-12-19,1.6830,1.1030,0.42,场内买入,场内卖出,
2008-12-18,1.6760,1.0980,1.27,场内买入,场内卖出,
2008-12-17,1.6550,1.0840,0.12,场内买入,场内卖出,
2008-12-16,1.6530,1.0830,0.85,场内买入,场内卖出,
2008-12-15,1.6390,1.0740,1.42,场内买入,场内卖出,
2008-12-12,1.6160,1.0590,-4.10,场内买入,场内卖出,
2008-12-11,1.6850,1.1040,-2.83,场内买入,场内卖出,
2008-12-10,1.7340,1.1360,1.34,场内买入,场内卖出,
2008-12-09,1.7110,1.1210,-2.56,场内买入,场内卖出,
2008-12-08,1.7560,1.1510,3.60,场内买入,场内卖出,
2008-12-05,1.6950,1.1110,1.19,场内买入,场内卖出,
2008-12-04,1.6750,1.0980,2.07,场内买入,场内卖出,
2008-12-03,1.6410,1.0750,4.46,场内买入,场内卖出,
2008-12-02,1.5710,1.0290,-0.06,场内买入,场内卖出,
2008-12-01,1.5720,1.0300,1.42,场内买入,场内卖出,
2008-11-28,1.5500,1.0160,-1.21,场内买入,场内卖出,
2008-11-27,1.5690,1.0280,1.55,场内买入,场内卖出,
2008-11-26,1.5450,1.0120,1.58,场内买入,场内卖出,
2008-11-25,1.5210,0.9970,-0.78,场内买入,场内卖出,
2008-11-24,1.5330,1.0050,-3.95,场内买入,场内卖出,
2008-11-21,1.5960,1.0460,-0.37,场内买入,场内卖出,
2008-11-20,1.6020,1.0500,-1.23,场内买入,场内卖出,
2008-11-19,1.6220,1.0630,6.29,场内买入,场内卖出,
2008-11-18,1.5260,1.0000,-8.18,场内买入,场内卖出,
2008-11-17,1.6620,1.0890,2.78,场内买入,场内卖出,
2008-11-14,1.6170,1.0600,2.86,场内买入,场内卖出,
2008-11-13,1.5720,1.0300,4.59,场内买入,场内卖出,
2008-11-12,1.5030,0.9850,0.74,场内买入,场内卖出,
2008-11-11,1.4920,0.9780,-0.67,场内买入,场内卖出,
2008-11-10,1.5020,0.9840,7.13,场内买入,场内卖出,
2008-11-07,1.4020,0.9190,1.30,场内买入,场内卖出,
2008-11-06,1.3840,0.9070,-1.21,场内买入,场内卖出,
2008-11-05,1.4010,0.9180,3.62,场内买入,场内卖出,
2008-11-04,1.3520,0.8860,-1.24,场内买入,场内卖出,
2008-11-03,1.3690,0.8970,-1.08,场内买入,场内卖出,
2008-10-31,1.3840,0.9070,-2.26,场内买入,场内卖出,
2008-10-30,1.4160,0.9280,2.46,场内买入,场内卖出,
2008-10-29,1.3820,0.9060,-3.83,场内买入,场内卖出,
2008-10-28,1.4370,0.9420,2.57,场内买入,场内卖出,
2008-10-27,1.4010,0.9180,-7.71,场内买入,场内卖出,
2008-10-24,1.5180,0.9950,-2.75,场内买入,场内卖出,
2008-10-23,1.5610,1.0230,-0.26,场内买入,场内卖出,
2008-10-22,1.5650,1.0260,-2.61,场内买入,场内卖出,
2008-10-21,1.6070,1.0530,-1.05,场内买入,场内卖出,
2008-10-20,1.6240,1.0640,3.05,场内买入,场内卖出,
2008-10-17,1.5760,1.0330,1.29,场内买入,场内卖出,
2008-10-16,1.5560,1.0200,-4.77,场内买入,场内卖出,
2008-10-15,1.6340,1.0710,-1.92,场内买入,场内卖出,
2008-10-14,1.6660,1.0920,-2.29,场内买入,场内卖出,
2008-10-13,1.7050,1.1170,2.59,场内买入,场内卖出,
2008-10-10,1.6620,1.0890,-4.43,场内买入,场内卖出,
2008-10-09,1.7390,1.1400,-1.58,场内买入,场内卖出,
2008-10-08,1.7670,1.1580,-2.43,场内买入,场内卖出,
2008-10-07,1.8110,1.1870,-0.71,场内买入,场内卖出,
2008-10-06,1.8240,1.1950,-5.83,场内买入,场内卖出,
2008-09-30,1.9370,1.2690,0.00,场内买入,场内卖出,
