FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHSP
2008-11-13,1.5650,1.9250,3.37,场内买入,场内卖出,
2008-11-12,1.5140,1.8650,0.87,场内买入,场内卖出,
2008-11-11,1.5010,1.8490,-1.64,场内买入,场内卖出,
2008-11-10,1.5260,1.8790,7.31,场内买入,场内卖出,
2008-11-07,1.4220,1.7560,2.08,场内买入,场内卖出,
2008-11-06,1.3930,1.7210,-2.79,场内买入,场内卖出,
2008-11-05,1.4330,1.7690,4.22,场内买入,场内卖出,
2008-11-04,1.3750,1.7000,-0.79,场内买入,场内卖出,
2008-11-03,1.3860,1.7130,-0.14,场内买入,场内卖出,
2008-10-31,1.3880,1.7150,-2.18,场内买入,场内卖出,
2008-10-30,1.4190,1.7520,3.05,场内买入,场内卖出,
2008-10-29,1.3770,1.7020,-2.34,场内买入,场内卖出,
2008-10-28,1.4100,1.7410,3.30,场内买入,场内卖出,
2008-10-27,1.3650,1.6880,-7.08,场内买入,场内卖出,
2008-10-24,1.4690,1.8110,-3.36,场内买入,场内卖出,
2008-10-23,1.5200,1.8720,-0.72,场内买入,场内卖出,
2008-10-22,1.5310,1.8850,-2.61,场内买入,场内卖出,
2008-10-21,1.5720,1.9330,-1.01,场内买入,场内卖出,
2008-10-20,1.5880,1.9520,3.18,场内买入,场内卖出,
2008-10-17,1.5390,1.8940,0.39,场内买入,场内卖出,
2008-10-16,1.5330,1.8870,-4.55,场内买入,场内卖出,
2008-10-15,1.6060,1.9730,-0.93,场内买入,场内卖出,
2008-10-14,1.6210,1.9910,-2.58,场内买入,场内卖出,
2008-10-13,1.6640,2.0420,4.98,场内买入,场内卖出,
2008-10-10,1.5850,1.9490,-3.71,场内买入,场内卖出,
2008-10-09,1.6460,2.0210,-0.90,场内买入,场内卖出,
2008-10-08,1.6610,2.0390,-4.43,场内买入,场内卖出,
2008-10-07,1.7380,2.1300,-1.81,场内买入,场内卖出,
2008-10-06,1.7700,2.1680,-5.35,场内买入,场内卖出,
2008-09-30,1.8700,2.2860,0.00,场内买入,场内卖出,
2008-09-26,1.8700,2.2860,0.00,场内买入,场内卖出,
2008-09-25,1.8700,2.2860,3.95,场内买入,场内卖出,
2008-09-24,1.7990,2.2020,0.56,场内买入,场内卖出,
2008-09-23,1.7890,2.1900,-3.25,场内买入,场内卖出,
2008-09-22,1.8490,2.2610,7.31,场内买入,场内卖出,
2008-09-19,1.7230,2.1120,9.05,场内买入,场内卖出,
2008-09-18,1.5800,1.9430,-1.50,场内买入,场内卖出,
2008-09-17,1.6040,1.9710,-4.75,场内买入,场内卖出,
2008-09-16,1.6840,2.0660,-5.18,场内买入,场内卖出,
2008-09-12,1.7760,2.1750,0.23,场内买入,场内卖出,
2008-09-11,1.7720,2.1700,-3.96,场内买入,场内卖出,
2008-09-10,1.8450,2.2560,0.00,场内买入,场内卖出,
2008-09-09,1.8450,2.2560,0.55,场内买入,场内卖出,
2008-09-08,1.8350,2.2450,-1.50,场内买入,场内卖出,
2008-09-05,1.8630,2.2780,-2.56,场内买入,场内卖出,
2008-09-04,1.9120,2.3360,-0.10,场内买入,场内卖出,
2008-09-03,1.9140,2.3380,-1.80,场内买入,场内卖出,
2008-09-02,1.9490,2.3800,-1.17,场内买入,场内卖出,
2008-09-01,1.9720,2.4070,-3.38,场内买入,场内卖出,
2008-08-29,2.0410,2.4880,1.90,场内买入,场内卖出,
2008-08-28,2.0030,2.4430,0.75,场内买入,场内卖出,
2008-08-27,1.9880,2.4260,0.00,场内买入,场内卖出,
2008-08-26,1.9880,2.4260,-1.78,场内买入,场内卖出,
2008-08-25,2.0240,2.4680,0.30,场内买入,场内卖出,
2008-08-22,2.0180,2.4610,-1.42,场内买入,场内卖出,
2008-08-21,2.0470,2.4960,-3.40,场内买入,场内卖出,
2008-08-20,2.1190,2.5810,7.95,场内买入,场内卖出,
2008-08-19,1.9630,2.3960,1.50,场内买入,场内卖出,
2008-08-18,1.9340,2.3620,-4.92,场内买入,场内卖出,
2008-08-15,2.0340,2.4800,0.84,场内买入,场内卖出,
2008-08-14,2.0170,2.4600,-0.40,场内买入,场内卖出,
2008-08-13,2.0250,2.4690,-0.54,场内买入,场内卖出,
2008-08-12,2.0360,2.4830,-0.54,场内买入,场内卖出,
2008-08-11,2.0470,2.4960,-3.76,场内买入,场内卖出,
2008-08-08,2.1270,2.5900,-3.97,场内买入,场内卖出,
2008-08-07,2.2150,2.6940,-0.27,场内买入,场内卖出,
2008-08-06,2.2210,2.7020,1.23,场内买入,场内卖出,
2008-08-05,2.1940,2.6700,-1.66,场内买入,场内卖出,
2008-08-04,2.2310,2.7130,-2.11,场内买入,场内卖出,
2008-08-01,2.2790,2.7700,1.70,场内买入,场内卖出,
2008-07-31,2.2410,2.7250,-2.35,场内买入,场内卖出,
2008-07-30,2.2950,2.7890,-0.61,场内买入,场内卖出,
2008-07-29,2.3090,2.8060,-1.83,场内买入,场内卖出,
2008-07-28,2.3520,2.8570,0.68,场内买入,场内卖出,
2008-07-25,2.3360,2.8380,-1.39,场内买入,场内卖出,
2008-07-24,2.3690,2.8770,3.68,场内买入,场内卖出,
2008-07-23,2.2850,2.7770,-0.31,场内买入,场内卖出,
2008-07-22,2.2920,2.7860,-0.35,场内买入,场内卖出,
2008-07-21,2.3000,2.7950,3.00,场内买入,场内卖出,
2008-07-18,2.2330,2.7160,3.91,场内买入,场内卖出,
2008-07-17,2.1490,2.6160,-0.74,场内买入,场内卖出,
2008-07-16,2.1650,2.6350,-3.05,场内买入,场内卖出,
2008-07-15,2.2330,2.7160,-4.37,场内买入,场内卖出,
2008-07-14,2.3350,2.8360,0.60,场内买入,场内卖出,
2008-07-11,2.3210,2.8200,-0.60,场内买入,场内卖出,
2008-07-10,2.3350,2.8360,-1.18,场内买入,场内卖出,
2008-07-09,2.3630,2.8700,4.19,场内买入,场内卖出,
2008-07-08,2.2680,2.7570,0.27,场内买入,场内卖出,
2008-07-07,2.2620,2.7500,5.31,场内买入,场内卖出,
2008-07-04,2.1480,2.6150,-0.69,场内买入,场内卖出,
2008-07-03,2.1630,2.6330,1.41,场内买入,场内卖出,
2008-07-02,2.1330,2.5970,-0.56,场内买入,场内卖出,
2008-07-01,2.1450,2.6120,-4.11,场内买入,场内卖出,
2008-06-30,2.2370,2.7200,-1.15,场内买入,场内卖出,
2008-06-27,2.2630,2.7510,-4.80,场内买入,场内卖出,
2008-06-26,2.3770,2.8860,-0.25,场内买入,场内卖出,
2008-06-25,2.3830,2.8930,3.29,场内买入,场内卖出,
2008-06-24,2.3070,2.8030,1.41,场内买入,场内卖出,
2008-06-23,2.2750,2.7650,-2.11,场内买入,场内卖出,
2008-06-20,2.3240,2.8230,2.74,场内买入,场内卖出,
2008-06-19,2.2620,2.7500,-6.41,场内买入,场内卖出,
2008-06-18,2.4170,2.9340,4.36,场内买入,场内卖出,
2008-06-17,2.3160,2.8140,-2.32,场内买入,场内卖出,
2008-06-16,2.3710,2.8790,0.17,场内买入,场内卖出,
2008-06-13,2.3670,2.8740,-2.19,场内买入,场内卖出,
2008-06-12,2.4200,2.9370,-2.02,场内买入,场内卖出,
2008-06-11,2.4700,2.9960,-1.40,场内买入,场内卖出,
2008-06-10,2.5050,3.0380,-7.56,场内买入,场内卖出,
2008-06-06,2.7100,3.2800,-0.77,场内买入,场内卖出,
2008-06-05,2.7310,3.3050,-0.65,场内买入,场内卖出,
2008-06-04,2.7490,3.3270,-2.28,场内买入,场内卖出,
2008-06-03,2.8130,3.4020,-0.28,场内买入,场内卖出,
2008-06-02,2.8210,3.4120,0.46,场内买入,场内卖出,
2008-05-30,2.8080,3.3960,1.04,场内买入,场内卖出,
2008-05-29,2.7790,3.3620,-2.18,场内买入,场内卖出,
2008-05-28,2.8410,3.4360,2.67,场内买入,场内卖出,
2008-05-27,2.7670,3.3480,0.18,场内买入,场内卖出,
2008-05-26,2.7620,3.3420,-2.95,场内买入,场内卖出,
2008-05-23,2.8460,3.4410,0.04,场内买入,场内卖出,
2008-05-22,2.8450,3.4400,-1.59,场内买入,场内卖出,
2008-05-21,2.8910,3.4950,1.90,场内买入,场内卖出,
2008-05-20,2.8370,3.4310,-4.48,场内买入,场内卖出,
2008-05-19,2.9700,3.5880,-0.90,场内买入,场内卖出,
2008-05-16,2.9970,3.6200,-0.03,场内买入,场内卖出,
2008-05-15,2.9980,3.6210,-0.66,场内买入,场内卖出,
2008-05-14,3.0180,3.6450,3.25,场内买入,场内卖出,
2008-05-13,2.9230,3.5330,-1.88,场内买入,场内卖出,
2008-05-12,2.9790,3.5990,0.40,场内买入,场内卖出,
2008-05-09,2.9670,3.5850,-1.69,场内买入,场内卖出,
2008-05-08,3.0180,3.6450,1.89,场内买入,场内卖出,
2008-05-07,2.9620,3.5790,-4.36,场内买入,场内卖出,
2008-05-06,3.0970,3.7390,-1.31,场内买入,场内卖出,
2008-05-05,3.1380,3.7870,1.36,场内买入,场内卖出,
2008-04-30,3.0960,3.7370,5.27,场内买入,场内卖出,
2008-04-29,2.9410,3.5540,1.20,场内买入,场内卖出,
2008-04-28,2.9060,3.5120,-2.19,场内买入,场内卖出,
2008-04-25,2.9710,3.5890,-0.10,场内买入,场内卖出,
2008-04-24,2.9740,3.5930,9.14,场内买入,场内卖出,
2008-04-23,2.7250,3.2980,4.53,场内买入,场内卖出,
2008-04-22,2.6070,3.1580,1.84,场内买入,场内卖出,
2008-04-21,2.5600,3.1030,1.07,场内买入,场内卖出,
2008-04-18,2.5330,3.0710,-3.14,场内买入,场内卖出,
2008-04-17,2.6150,3.1680,-2.61,场内买入,场内卖出,
2008-04-16,2.6850,3.2510,-2.11,场内买入,场内卖出,
2008-04-15,2.7430,3.3190,0.99,场内买入,场内卖出,
2008-04-14,2.7160,3.2880,-5.96,场内买入,场内卖出,
2008-04-11,2.8880,3.4910,0.77,场内买入,场内卖出,
2008-04-10,2.8660,3.4650,1.24,场内买入,场内卖出,
2008-04-09,2.8310,3.4240,-5.41,场内买入,场内卖出,
2008-04-08,2.9930,3.6150,0.57,场内买入,场内卖出,
2008-04-07,2.9760,3.5950,4.09,场内买入,场内卖出,
2008-04-03,2.8590,3.4570,2.88,场内买入,场内卖出,
2008-04-02,2.7790,3.3620,0.94,场内买入,场内卖出,
2008-04-01,2.7530,3.3310,-3.74,场内买入,场内卖出,
2008-03-31,2.8600,3.4580,-2.89,场内买入,场内卖出,
2008-03-28,2.9450,3.5590,4.88,场内买入,场内卖出,
2008-03-27,2.8080,3.3960,-4.46,场内买入,场内卖出,
2008-03-26,2.9390,3.5520,0.34,场内买入,场内卖出,
2008-03-25,2.9290,3.5400,0.55,场内买入,场内卖出,
2008-03-24,2.9130,3.5210,-4.74,场内买入,场内卖出,
2008-03-21,3.0580,3.6920,0.26,场内买入,场内卖出,
2008-03-20,3.0500,3.6830,2.31,场内买入,场内卖出,
2008-03-19,2.9810,3.6010,2.44,场内买入,场内卖出,
2008-03-18,2.9100,3.5170,-3.61,场内买入,场内卖出,
2008-03-17,3.0190,3.6460,-3.18,场内买入,场内卖出,
2008-03-14,3.1180,3.7630,-1.05,场内买入,场内卖出,
2008-03-13,3.1510,3.8020,-1.41,场内买入,场内卖出,
2008-03-12,3.1960,3.8560,-3.00,场内买入,场内卖出,
2008-03-11,3.2950,3.9730,0.21,场内买入,场内卖出,
2008-03-10,3.2880,3.9650,-4.06,场内买入,场内卖出,
2008-03-07,3.4270,4.1290,-1.38,场内买入,场内卖出,
2008-03-06,3.4750,4.1860,1.79,场内买入,场内卖出,
2008-03-05,3.4140,4.1140,-1.27,场内买入,场内卖出,
2008-03-04,3.4580,4.1660,-3.03,场内买入,场内卖出,
2008-03-03,3.5660,4.2940,1.89,场内买入,场内卖出,
2008-02-29,3.5000,4.2160,1.04,场内买入,场内卖出,
2008-02-28,3.4640,4.1730,-0.66,场内买入,场内卖出,
2008-02-27,3.4870,4.2000,2.62,场内买入,场内卖出,
2008-02-26,3.3980,4.0950,0.80,场内买入,场内卖出,
2008-02-25,3.3710,4.0630,-3.58,场内买入,场内卖出,
2008-02-22,3.4960,4.2110,-4.01,场内买入,场内卖出,
2008-02-21,3.6420,4.3840,-1.43,场内买入,场内卖出,
2008-02-20,3.6950,4.4470,-2.76,场内买入,场内卖出,
2008-02-19,3.8000,4.5710,2.07,场内买入,场内卖出,
2008-02-18,3.7230,4.4800,1.69,场内买入,场内卖出,
2008-02-15,3.6610,4.4060,-1.51,场内买入,场内卖出,
2008-02-14,3.7170,4.4730,1.31,场内买入,场内卖出,
2008-02-13,3.6690,4.4160,-2.63,场内买入,场内卖出,
2008-02-05,3.7680,4.5330,-0.69,场内买入,场内卖出,
2008-02-04,3.7940,4.5640,8.15,场内买入,场内卖出,
2008-02-01,3.5080,4.2250,-0.23,场内买入,场内卖出,
2008-01-31,3.5160,4.2350,-1.32,场内买入,场内卖出,
2008-01-30,3.5630,4.2900,-1.82,场内买入,场内卖出,
2008-01-29,3.6290,4.3680,0.36,场内买入,场内卖出,
2008-01-28,3.6160,4.3530,-7.02,场内买入,场内卖出,
2008-01-25,3.8890,4.6760,1.43,场内买入,场内卖出,
2008-01-24,3.8340,4.6110,-0.18,场内买入,场内卖出,
2008-01-23,3.8410,4.6190,3.90,场内买入,场内卖出,
2008-01-22,3.6970,4.4490,-6.76,场内买入,场内卖出,
2008-01-21,3.9650,4.7660,-4.85,场内买入,场内卖出,
2008-01-18,4.1670,5.0050,0.39,场内买入,场内卖出,
2008-01-17,4.1510,4.9860,-1.80,场内买入,场内卖出,
2008-01-16,4.2270,5.0760,-3.54,场内买入,场内卖出,
2008-01-15,4.3820,5.2600,-0.97,场内买入,场内卖出,
2008-01-14,4.4250,5.3110,0.36,场内买入,场内卖出,
2008-01-11,4.4090,5.2920,1.29,场内买入,场内卖出,
2008-01-10,4.3530,5.2250,0.65,场内买入,场内卖出,
2008-01-09,4.3250,5.1920,1.03,场内买入,场内卖出,
2008-01-08,4.2810,5.1400,0.45,场内买入,场内卖出,
2008-01-07,4.2620,5.1180,1.12,场内买入,场内卖出,
2008-01-04,4.2150,5.0620,1.05,场内买入,场内卖出,
2008-01-03,4.1710,5.0100,0.26,场内买入,场内卖出,
2008-01-02,4.1600,4.9970,0.07,场内买入,场内卖出,
2007-12-31,4.1570,4.9930,0.00,场内买入,场内卖出,
2007-12-29,4.1570,4.9930,0.00,场内买入,场内卖出,
2007-12-28,4.1570,4.9930,-0.65,场内买入,场内卖出,
2007-12-27,4.1840,5.0250,1.90,场内买入,场内卖出,
2007-12-26,4.1060,4.9330,0.37,场内买入,场内卖出,
2007-12-25,4.0910,4.9150,-0.07,场内买入,场内卖出,
2007-12-24,4.0940,4.9190,1.87,场内买入,场内卖出,
2007-12-21,4.0190,4.8300,0.98,场内买入,场内卖出,
2007-12-20,3.9800,4.7840,1.87,场内买入,场内卖出,
2007-12-19,3.9070,4.6970,2.44,场内买入,场内卖出,
2007-12-18,3.8140,4.5870,-0.47,场内买入,场内卖出,
2007-12-17,3.8320,4.6090,-3.04,场内买入,场内卖出,
2007-12-14,3.9520,4.7510,1.75,场内买入,场内卖出,
2007-12-13,3.8840,4.6700,-3.09,场内买入,场内卖出,
2007-12-12,4.0080,4.8170,-1.72,场内买入,场内卖出,
2007-12-11,4.0780,4.9000,-0.29,场内买入,场内卖出,
2007-12-10,4.0900,4.9140,1.09,场内买入,场内卖出,
2007-12-07,4.0460,4.8620,1.23,场内买入,场内卖出,
2007-12-06,3.9970,4.8040,0.15,场内买入,场内卖出,
2007-12-05,3.9910,4.7970,2.52,场内买入,场内卖出,
2007-12-04,3.8930,4.6810,1.22,场内买入,场内卖出,
2007-12-03,3.8460,4.6250,0.87,场内买入,场内卖出,
2007-11-30,3.8130,4.5860,-2.13,场内买入,场内卖出,
2007-11-29,3.8960,4.6840,4.51,场内买入,场内卖出,
2007-11-28,3.7280,4.4860,-0.98,场内买入,场内卖出,
2007-11-27,3.7650,4.5290,-1.59,场内买入,场内卖出,
2007-11-26,3.8260,4.6020,-0.93,场内买入,场内卖出,
2007-11-23,3.8620,4.6440,1.74,场内买入,场内卖出,
2007-11-22,3.7960,4.5660,-3.75,场内买入,场内卖出,
2007-11-21,3.9440,4.7410,-1.45,场内买入,场内卖出,
2007-11-20,4.0020,4.8100,1.29,场内买入,场内卖出,
2007-11-19,3.9510,4.7500,-0.70,场内买入,场内卖出,
2007-11-16,3.9790,4.7830,-1.49,场内买入,场内卖出,
2007-11-15,4.0390,4.8540,-0.98,场内买入,场内卖出,
2007-11-14,4.0790,4.9010,3.90,场内买入,场内卖出,
2007-11-13,3.9260,4.7200,-1.03,场内买入,场内卖出,
2007-11-12,3.9670,4.7690,-0.68,场内买入,场内卖出,
2007-11-09,3.9940,4.8000,-0.65,场内买入,场内卖出,
2007-11-08,4.0200,4.8310,-4.60,场内买入,场内卖出,
2007-11-07,4.2140,5.0610,0.84,场内买入,场内卖出,
2007-11-06,4.1790,5.0190,-0.92,场内买入,场内卖出,
2007-11-05,4.2180,5.0660,-1.86,场内买入,场内卖出,
2007-11-02,4.2980,5.1600,-2.34,场内买入,场内卖出,
2007-11-01,4.4010,5.2820,-1.19,场内买入,场内卖出,
2007-10-31,4.4540,5.3450,0.95,场内买入,场内卖出,
2007-10-30,4.4120,5.2950,0.98,场内买入,场内卖出,
2007-10-29,4.3690,5.2440,2.17,场内买入,场内卖出,
2007-10-26,4.2760,5.1340,1.45,场内买入,场内卖出,
2007-10-25,4.2150,5.0620,-3.99,场内买入,场内卖出,
2007-10-24,4.3900,5.2690,1.22,场内买入,场内卖出,
2007-10-23,4.3370,5.2070,2.02,场内买入,场内卖出,
2007-10-22,4.2510,5.1050,-2.21,场内买入,场内卖出,
2007-10-19,4.3470,5.2180,-0.25,场内买入,场内卖出,
2007-10-18,4.3580,5.2310,-3.78,场内买入,场内卖出,
2007-10-17,4.5290,5.4340,-1.22,场内买入,场内卖出,
2007-10-16,4.5850,5.5000,0.55,场内买入,场内卖出,
2007-10-15,4.5600,5.4710,2.43,场内买入,场内卖出,
2007-10-12,4.4520,5.3430,-0.13,场内买入,场内卖出,
2007-10-11,4.4580,5.3500,3.03,场内买入,场内卖出,
2007-10-10,4.3270,5.1950,0.46,场内买入,场内卖出,
2007-10-09,4.3070,5.1710,0.61,场内买入,场内卖出,
2007-10-08,4.2810,5.1400,1.86,场内买入,场内卖出,
2007-09-30,4.2030,5.0480,0.00,场内买入,场内卖出,
2007-09-28,4.2030,5.0480,2.61,场内买入,场内卖出,
2007-09-27,4.0960,4.9210,1.19,场内买入,场内卖出,
2007-09-26,4.0480,4.8640,-1.44,场内买入,场内卖出,
2007-09-25,4.1070,4.9340,-1.13,场内买入,场内卖出,
2007-09-24,4.1540,4.9900,1.07,场内买入,场内卖出,
2007-09-21,4.1100,4.9380,-0.75,场内买入,场内卖出,
2007-09-20,4.1410,4.9740,1.12,场内买入,场内卖出,
2007-09-19,4.0950,4.9200,-0.85,场内买入,场内卖出,
2007-09-18,4.1300,4.9610,-0.89,场内买入,场内卖出,
2007-09-17,4.1670,5.0050,1.91,场内买入,场内卖出,
2007-09-14,4.0890,4.9130,0.69,场内买入,场内卖出,
2007-09-13,4.0610,4.8800,2.24,场内买入,场内卖出,
2007-09-12,3.9720,4.7740,0.84,场内买入,场内卖出,
2007-09-11,3.9390,4.7350,-4.21,场内买入,场内卖出,
2007-09-10,4.1120,4.9400,1.41,场内买入,场内卖出,
2007-09-07,4.0550,4.8730,-1.96,场内买入,场内卖出,
2007-09-06,4.1360,4.9690,1.42,场内买入,场内卖出,
2007-09-05,4.0780,4.9000,-0.29,场内买入,场内卖出,
2007-09-04,4.0900,4.9140,-1.49,场内买入,场内卖出,
2007-09-03,4.1520,4.9880,2.12,场内买入,场内卖出,
2007-08-31,4.0660,4.8860,1.35,场内买入,场内卖出,
2007-08-30,4.0120,4.8220,0.83,场内买入,场内卖出,
2007-08-29,3.9790,4.7830,-1.63,场内买入,场内卖出,
2007-08-28,4.0450,4.8610,0.30,场内买入,场内卖出,
2007-08-27,4.0330,4.8470,0.62,场内买入,场内卖出,
2007-08-24,4.0080,4.8170,2.48,场内买入,场内卖出,
2007-08-23,3.9110,4.7020,1.27,场内买入,场内卖出,
2007-08-22,3.8620,4.6440,1.23,场内买入,场内卖出,
2007-08-21,3.8150,4.5890,1.76,场内买入,场内卖出,
2007-08-20,3.7490,4.5100,5.87,场内买入,场内卖出,
2007-08-17,3.5410,4.2640,-2.56,场内买入,场内卖出,
2007-08-16,3.6340,4.3740,-2.52,场内买入,场内卖出,
2007-08-15,3.7280,4.4860,0.54,场内买入,场内卖出,
2007-08-14,3.7080,4.4620,0.93,场内买入,场内卖出,
2007-08-13,3.6740,4.4220,0.80,场内买入,场内卖出,
2007-08-10,3.6450,4.3870,0.05,场内买入,场内卖出,
2007-08-09,3.6430,4.3850,2.79,场内买入,场内卖出,
2007-08-08,3.5440,4.2680,-0.59,场内买入,场内卖出,
2007-08-07,3.5650,4.2930,0.31,场内买入,场内卖出,
2007-08-06,3.5540,4.2800,2.19,场内买入,场内卖出,
2007-08-03,3.4780,4.1900,4.44,场内买入,场内卖出,
2007-08-02,3.3300,4.0140,2.40,场内买入,场内卖出,
2007-08-01,3.2520,3.9220,-3.04,场内买入,场内卖出,
2007-07-31,3.3540,4.0430,0.87,场内买入,场内卖出,
2007-07-30,3.3250,4.0080,2.06,场内买入,场内卖出,
2007-07-27,3.2580,3.9290,-0.49,场内买入,场内卖出,
2007-07-26,3.2740,3.9480,0.18,场内买入,场内卖出,
2007-07-25,3.2680,3.9410,2.22,场内买入,场内卖出,
2007-07-24,3.1970,3.8570,0.13,场内买入,场内卖出,
2007-07-23,3.1930,3.8520,3.74,场内买入,场内卖出,
2007-07-20,3.0780,3.7160,4.27,场内买入,场内卖出,
2007-07-19,2.9520,3.5670,-0.27,场内买入,场内卖出,
2007-07-18,2.9600,3.5760,0.71,场内买入,场内卖出,
2007-07-17,2.9390,3.5520,2.62,场内买入,场内卖出,
2007-07-16,2.8640,3.4630,-2.98,场内买入,场内卖出,
2007-07-13,2.9520,3.5670,-0.03,场内买入,场内卖出,
2007-07-12,2.9530,3.5680,1.16,场内买入,场内卖出,
2007-07-11,2.9190,3.5280,0.07,场内买入,场内卖出,
2007-07-10,2.9170,3.5250,-0.14,场内买入,场内卖出,
2007-07-09,2.9210,3.5300,2.71,场内买入,场内卖出,
2007-07-06,2.8440,3.4390,3.91,场内买入,场内卖出,
2007-07-05,2.7370,3.3120,-4.50,场内买入,场内卖出,
2007-07-04,2.8660,3.4650,-2.48,场内买入,场内卖出,
2007-07-03,2.9390,3.5520,1.45,场内买入,场内卖出,
2007-07-02,2.8970,3.5020,0.10,场内买入,场内卖出,
2007-06-30,2.8940,3.4980,0.00,场内买入,场内卖出,
2007-06-29,2.8940,3.4980,-1.70,场内买入,场内卖出,
2007-06-28,2.9440,3.5570,-2.74,场内买入,场内卖出,
2007-06-27,3.0270,3.6560,2.99,场内买入,场内卖出,
2007-06-26,2.9390,3.5520,0.86,场内买入,场内卖出,
2007-06-25,2.9140,3.5220,-2.74,场内买入,场内卖出,
2007-06-22,2.9960,3.6190,-1.90,场内买入,场内卖出,
2007-06-21,3.0540,3.6880,1.77,场内买入,场内卖出,
2007-06-20,3.0010,3.6250,-2.34,场内买入,场内卖出,
2007-06-19,3.0730,3.7100,0.07,场内买入,场内卖出,
2007-06-18,3.0710,3.7080,3.19,场内买入,场内卖出,
2007-06-15,2.9760,3.5950,0.85,场内买入,场内卖出,
2007-06-14,2.9510,3.5660,-1.14,场内买入,场内卖出,
2007-06-13,2.9850,3.6060,2.05,场内买入,场内卖出,
2007-06-12,2.9250,3.5350,2.24,场内买入,场内卖出,
2007-06-11,2.8610,3.4590,2.32,场内买入,场内卖出,
2007-06-08,2.7960,3.3820,-0.11,场内买入,场内卖出,
2007-06-07,2.7990,3.3860,2.68,场内买入,场内卖出,
2007-06-06,2.7260,3.2990,0.11,场内买入,场内卖出,
2007-06-05,2.7230,3.2960,2.83,场内买入,场内卖出,
2007-06-04,2.6480,3.2070,-6.99,场内买入,场内卖出,
2007-06-01,2.8470,3.4430,-1.21,场内买入,场内卖出,
2007-05-31,2.8820,3.4840,3.30,场内买入,场内卖出,
2007-05-30,2.7900,3.3750,-6.12,场内买入,场内卖出,
2007-05-29,2.9720,3.5910,1.78,场内买入,场内卖出,
2007-05-28,2.9200,3.5290,1.81,场内买入,场内卖出,
2007-05-25,2.8680,3.4670,1.06,场内买入,场内卖出,
2007-05-24,2.8380,3.4320,-0.46,场内买入,场内卖出,
2007-05-23,2.8510,3.4470,1.31,场内买入,场内卖出,
2007-05-22,2.8140,3.4040,0.57,场内买入,场内卖出,
2007-05-21,2.7980,3.3850,0.36,场内买入,场内卖出,
2007-05-18,2.7880,3.3730,-0.61,场内买入,场内卖出,
2007-05-17,2.8050,3.3930,1.45,场内买入,场内卖出,
2007-05-16,2.7650,3.3460,2.07,场内买入,场内卖出,
2007-05-15,2.7090,3.2790,-3.94,场内买入,场内卖出,
2007-05-14,2.8200,3.4110,0.68,场内买入,场内卖出,
2007-05-11,2.8010,3.3880,-0.36,场内买入,场内卖出,
2007-05-10,2.8110,3.4000,0.93,场内买入,场内卖出,
2007-05-09,2.7850,3.3690,1.24,场内买入,场内卖出,
2007-05-08,2.7510,3.3290,2.76,场内买入,场内卖出,
2007-04-30,2.6770,3.2410,1.79,场内买入,场内卖出,
2007-04-27,2.6300,3.1860,-0.90,场内买入,场内卖出,
2007-04-26,2.6540,3.2140,0.68,场内买入,场内卖出,
2007-04-25,2.6360,3.1930,0.84,场内买入,场内卖出,
2007-04-24,2.6140,3.1670,0.35,场内买入,场内卖出,
2007-04-23,2.6050,3.1560,4.03,场内买入,场内卖出,
2007-04-20,2.5040,3.0370,3.64,场内买入,场内卖出,
2007-04-19,2.4160,2.9320,-4.09,场内买入,场内卖出,
2007-04-18,2.5190,3.0540,-0.63,场内买入,场内卖出,
2007-04-17,2.5350,3.0730,-0.24,场内买入,场内卖出,
2007-04-16,2.5410,3.0800,2.71,场内买入,场内卖出,
2007-04-13,2.4740,3.0010,-0.68,场内买入,场内卖出,
2007-04-12,2.4910,3.0210,1.05,场内买入,场内卖出,
2007-04-11,2.4650,2.9900,1.57,场内买入,场内卖出,
2007-04-10,2.4270,2.9450,1.21,场内买入,场内卖出,
2007-04-09,2.3980,2.9110,2.04,场内买入,场内卖出,
2007-04-06,2.3500,2.8540,-0.13,场内买入,场内卖出,
2007-04-05,2.3530,2.8580,0.60,场内买入,场内卖出,
2007-04-04,2.3390,2.8410,0.47,场内买入,场内卖出,
2007-04-03,2.3280,2.8280,0.91,场内买入,场内卖出,
2007-04-02,2.3070,2.8030,2.17,场内买入,场内卖出,
2007-03-31,2.2580,2.7450,0.00,场内买入,场内卖出,
2007-03-30,2.2580,2.7450,-0.48,场内买入,场内卖出,
2007-03-29,2.2690,2.7580,0.75,场内买入,场内卖出,
2007-03-28,2.2520,2.7380,1.90,场内买入,场内卖出,
2007-03-27,2.2100,2.6890,0.23,场内买入,场内卖出,
2007-03-26,2.2050,2.6830,1.43,场内买入,场内卖出,
2007-03-23,2.1740,2.6460,-0.32,场内买入,场内卖出,
2007-03-22,2.1810,2.6540,0.65,场内买入,场内卖出,
2007-03-21,2.1670,2.6380,0.93,场内买入,场内卖出,
2007-03-20,2.1470,2.6140,-0.05,场内买入,场内卖出,
2007-03-19,2.1480,2.6150,3.27,场内买入,场内卖出,
2007-03-16,2.0800,2.5350,-1.47,场内买入,场内卖出,
2007-03-15,2.1110,2.5710,1.93,场内买入,场内卖出,
2007-03-14,2.0710,2.5240,-2.17,场内买入,场内卖出,
2007-03-13,2.1170,2.5780,0.43,场内买入,场内卖出,
